,place_name,cordinates,Longitude,Latitude
396,eduroam,"0.12834103,52.21316147",0.12834103,52.21316147
397,UniOfCam,"0.12834103,52.21316147",0.12834103,52.21316147
398,(no SSID),"0.1281803,52.21317673",0.1281803,52.21317673
399,Trafalgar wifi_EXT,"0.12685496,52.21472549",0.12685496,52.21472549
400,HP-Print-A3-Photosmart 7520,"0.12986559,52.21450424",0.12986559,52.21450424
401,VM-guest4821804,"0.1284533,52.21434784",0.1284533,52.21434784
402,VM-guest4821804,"0.1295158,52.21442795",0.1295158,52.21442795
403,BTWifi-with-FON,"0.12258856,52.21668625",0.12258856,52.21668625
404,BTWifi-X,"0.12259017,52.21668243",0.12259017,52.21668243
405,(no SSID),"0.13010362,52.21334839",0.13010362,52.21334839
406,Josewifi,"0.12398449,52.21667099",0.12398449,52.21667099
407,Josewifi,"0.12398449,52.21667099",0.12398449,52.21667099
408,199w,"0.12804528,52.21461868",0.12804528,52.21461868
409,199w,"0.12789378,52.21476746",0.12789378,52.21476746
410,NW-GS8H_2GEXT,"0.1224134,52.21653366",0.1224134,52.21653366
411,NETGEAR04-5G,"0.13164842,52.21338272",0.13164842,52.21338272
412,NETGEAR04,"0.13168575,52.21348572",0.13168575,52.21348572
413,DIRECT-55-HP ENVY 5540 series,"0.12874778,52.21343994",0.12874778,52.21343994
414,DIRECT-88-HP DeskJet 3630 series,"0.12806915,52.21445084",0.12806915,52.21445084
415,SKYTVWAA,"0.13002488,52.21451569",0.13002488,52.21451569
416,SKYTVWAA,"0.12978382,52.2144928",0.12978382,52.2144928
417,BTWifi-with-FON,"0.12407168,52.21662903",0.12407168,52.21662903
418,(no SSID),"0.12994426,52.21450424",0.12994426,52.21450424
419,VM1629584,"0.13021022,52.21372986",0.13021022,52.21372986
420,VM1629584,"0.1302266,52.21379089",0.1302266,52.21379089
421,VM1921859,"0.13175817,52.21377182",0.13175817,52.21377182
422,VM1921859,"0.13175817,52.21377182",0.13175817,52.21377182
423,VM2264451,"0.13171753,52.21363449",0.13171753,52.21363449
424,gilbert6,"0.12434606,52.2167511",0.12434606,52.2167511
425,VM6424432,"0.13017257,52.21357346",0.13017257,52.21357346
426,interweb,"0.13008769,52.21321869",0.13008769,52.21321869
427,interweb,"0.13005804,52.21315765",0.13005804,52.21315765
428,VM5393265,"0.12680501,52.21469879",0.12680501,52.21469879
429,VM5393265,"0.12685496,52.21472549",0.12685496,52.21472549
430,VM4520406,"0.12763654,52.21563339",0.12763654,52.21563339
431,VM0356923,"0.12577944,52.21600342",0.12577944,52.21600342
432,VM7770403,"0.1315276,52.21281433",0.1315276,52.21281433
433,VM7770403,"0.13149241,52.21279144",0.13149241,52.21279144
434,VM7032762,"0.12757091,52.21474457",0.12757091,52.21474457
435,VM9571645,"0.13175286,52.21401596",0.13175286,52.21401596
436,VM9571645,"0.13171753,52.21363449",0.13171753,52.21363449
437,VM2825400,"0.12554169,52.21499252",0.12554169,52.21499252
438,VM2825400,"0.12545361,52.2149353",0.12545361,52.2149353
439,VM6493692,"0.12878181,52.21368027",0.12878181,52.21368027
440,VM6493692,"0.12878181,52.21368027",0.12878181,52.21368027
441,The Internet,"0.13017257,52.21357346",0.13017257,52.21357346
442,The Internet,"0.13025784,52.21402359",0.13025784,52.21402359
443,VM9880373,"0.13015829,52.21454239",0.13015829,52.21454239
444,VM9880373,"0.13151652,52.21466446",0.13151652,52.21466446
445,VM9141971,"0.1315456,52.21292114",0.1315456,52.21292114
446,VM8775668,"0.12564024,52.21480942",0.12564024,52.21480942
447,VM8775668,"0.12640093,52.21483994",0.12640093,52.21483994
448,VM1133239,"0.1300355,52.21311188",0.1300355,52.21311188
449,VM1133239,"0.13001546,52.21306992",0.13001546,52.21306992
450,VM3196995,"0.12545361,52.2149353",0.12545361,52.2149353
451,VM3302638,"0.12802634,52.21456909",0.12802634,52.21456909
452,VM9344915,"0.12774958,52.21503067",0.12774958,52.21503067
453,VM9344915,"0.12774958,52.21503067",0.12774958,52.21503067
454,VM4112778,"0.13054095,52.2146225",0.13054095,52.2146225
455,VM4112778,"0.13103822,52.2146759",0.13103822,52.2146759
456,VM2533446,"0.13023984,52.21396255",0.13023984,52.21396255
457,VM2533446,"0.13022596,52.21384811",0.13022596,52.21384811
458,Mambo#5,"0.12626985,52.21489334",0.12626985,52.21489334
459,Mambo#5,"0.12609798,52.21489716",0.12609798,52.21489716
460,VM1024805,"0.12759814,52.21533966",0.12759814,52.21533966
461,VM1735130,"0.13171753,52.21363449",0.13171753,52.21363449
462,VM2165628,"0.12878893,52.21379852",0.12878893,52.21379852
463,VM2165628,"0.12879419,52.21395493",0.12879419,52.21395493
464,VM4400240,"0.13001636,52.21286011",0.13001636,52.21286011
465,VM4400240,"0.13010362,52.21334839",0.13010362,52.21334839
466,VM0514998,"0.13008539,52.21453094",0.13008539,52.21453094
467,VM4815736,"0.12875666,52.21337891",0.12875666,52.21337891
468,VM4815736,"0.12875666,52.21337891",0.12875666,52.21337891
469,VM1217924,"0.12799764,52.21427155",0.12799764,52.21427155
470,VM2669971,"0.12803724,52.21467972",0.12803724,52.21467972
471,VM2669971,"0.12778972,52.21499634",0.12778972,52.21499634
472,VM0505989,"0.12691924,52.21474457",0.12691924,52.21474457
473,VM0505989,"0.12709805,52.21477509",0.12709805,52.21477509
474,VM6332233,"0.13010737,52.21339798",0.13010737,52.21339798
475,VM6332233,"0.13010362,52.21334839",0.13010362,52.21334839
476,VM0017327,"0.12803262,52.21330643",0.12803262,52.21330643
477,VM0017327,"0.1280193,52.21344376",0.1280193,52.21344376
478,VM4898584,"0.12456796,52.21671677",0.12456796,52.21671677
479,VM7429000,"0.12646112,52.21480179",0.12646112,52.21480179
480,VM7429000,"0.12656625,52.21474838",0.12656625,52.21474838
481,VM9081532,"0.13005266,52.21281815",0.13005266,52.21281815
482,VM5993398,"0.12767401,52.21586227",0.12767401,52.21586227
483,VM5993398,"0.12763654,52.21563339",0.12763654,52.21563339
484,VM5452407,"0.12564024,52.21480942",0.12564024,52.21480942
485,VM5452407,"0.12659508,52.21472931",0.12659508,52.21472931
486,VM0063011,"0.1280027,52.21372223",0.1280027,52.21372223
487,VM0063011,"0.12800451,52.21376038",0.12800451,52.21376038
488,R&B,"0.13023984,52.21396255",0.13023984,52.21396255
489,VM9998321,"0.12766062,52.21511841",0.12766062,52.21511841
490,VM7421629,"0.13039239,52.21279907",0.13039239,52.21279907
491,VM7421629,"0.1302302,52.21280289",0.1302302,52.21280289
492,Julia&Martin,"0.13001205,52.21291351",0.13001205,52.21291351
493,Julia&Martin,"0.13000238,52.21298981",0.13000238,52.21298981
494,RavenNet,"0.1224134,52.21653366",0.1224134,52.21653366
495,RavenNet,"0.12311698,52.21666336",0.12311698,52.21666336
496,BTHub6-95TX,"0.12264487,52.21655273",0.12264487,52.21655273
497,BTHub6-95TX,"0.12241312,52.21653366",0.12241312,52.21653366
498,BTHub6-S2WM,"0.12249793,52.21656418",0.12249793,52.21656418
499,BTHub5-7WNX,"0.13175271,52.21389008",0.13175271,52.21389008
500,eduroam,"0.12826447,52.21316528",0.12826447,52.21316528
501,UniOfCam,"0.12834103,52.21316147",0.12834103,52.21316147
502,eduroam,"0.1281803,52.21317673",0.1281803,52.21317673
503,UniOfCam,"0.1281803,52.21317673",0.1281803,52.21317673
504,BK-GUEST,"0.12379159,52.21688843",0.12379159,52.21688843
505,BK-CERT,"0.12379159,52.21688843",0.12379159,52.21688843
506,BK-WIFI,"0.12375204,52.21693039",0.12375204,52.21693039
507,BK-GUEST,"0.12375204,52.21693039",0.12375204,52.21693039
508,BK-CERT,"0.12375204,52.21693039",0.12375204,52.21693039
509,BK-WIFI,"0.12375204,52.21693039",0.12375204,52.21693039
510,BK-GUEST,"0.12375204,52.21693039",0.12375204,52.21693039
511,BK-CERT,"0.12375204,52.21693039",0.12375204,52.21693039
512,BK-GUEST,"0.12417593,52.21678162",0.12417593,52.21678162
513,BK-WIFI,"0.12375204,52.21693039",0.12375204,52.21693039
514,BK-GUEST,"0.12375204,52.21693039",0.12375204,52.21693039
515,BK-GUEST,"0.12415216,52.21660995",0.12415216,52.21660995
516,BK-CERT,"0.12415216,52.21660995",0.12415216,52.21660995
517,BK-WIFI,"0.12375204,52.21693039",0.12375204,52.21693039
518,BK-GUEST,"0.12375204,52.21693039",0.12375204,52.21693039
519,BK-CERT,"0.12375204,52.21693039",0.12375204,52.21693039
520,BK-CERT,"0.12493713,52.21640778",0.12493713,52.21640778
521,BK-WIFI,"0.12496235,52.21628952",0.12496235,52.21628952
522,BK-GUEST,"0.12496235,52.21628952",0.12496235,52.21628952
523,BK-CERT,"0.12496235,52.21628952",0.12496235,52.21628952
524,BK-GUEST,"0.12487556,52.2159729",0.12487556,52.2159729
525,BK-CERT,"0.12477817,52.21570206",0.12477817,52.21570206
526,BK-WIFI,"0.12480529,52.21580887",0.12480529,52.21580887
527,BK-GUEST,"0.12480529,52.21580887",0.12480529,52.21580887
528,BK-CERT,"0.12480529,52.21580887",0.12480529,52.21580887
529,BTHub5-XW7F,"0.13151652,52.21466446",0.13151652,52.21466446
530,BTHub5-XW7F,"0.13151652,52.21466446",0.13151652,52.21466446
531,BTWifi-with-FON,"0.12311698,52.21666336",0.12311698,52.21666336
532,BTWifi-X,"0.12311698,52.21666336",0.12311698,52.21666336
533,BTWifi-with-FON,"0.12252601,52.21655273",0.12252601,52.21655273
534,BTWifi-with-FON,"0.12249793,52.21656418",0.12249793,52.21656418
535,BTWi-fi,"0.13175271,52.21389008",0.13175271,52.21389008
536,BTWifi-with-FON,"0.12279421,52.21688843",0.12279421,52.21688843
537,BTWifi-X,"0.12279421,52.21688843",0.12279421,52.21688843
538,BK-CERT,"0.12487213,52.21650696",0.12487213,52.21650696
539,BK-WIFI,"0.12476841,52.21667099",0.12476841,52.21667099
540,BK-GUEST,"0.1248485,52.21654892",0.1248485,52.21654892
541,BK-CERT,"0.12476841,52.21667099",0.12476841,52.21667099
542,BK-GUEST,"0.12476841,52.21667099",0.12476841,52.21667099
543,BK-CERT,"0.12476841,52.21667099",0.12476841,52.21667099
544,BK-WIFI,"0.12480672,52.21634674",0.12480672,52.21634674
545,BK-GUEST,"0.12480672,52.21634674",0.12480672,52.21634674
546,BK-CERT,"0.12480672,52.21634674",0.12480672,52.21634674
547,BK-GUEST,"0.12487731,52.21650696",0.12487731,52.21650696
548,BK-CERT,"0.1248485,52.21654892",0.1248485,52.21654892
549,BK-WIFI,"0.12480585,52.2166214",0.12480585,52.2166214
550,BK-GUEST,"0.12480585,52.2166214",0.12480585,52.2166214
551,BK-CERT,"0.12480585,52.2166214",0.12480585,52.2166214
552,BK-CERT,"0.12489156,52.21605682",0.12489156,52.21605682
553,BK-WIFI,"0.12487556,52.2159729",0.12487556,52.2159729
554,BK-GUEST,"0.12487556,52.2159729",0.12487556,52.2159729
555,BK-CERT,"0.12487556,52.2159729",0.12487556,52.2159729
556,BK-GUEST,"0.124566,52.21672058",0.124566,52.21672058
557,BK-CERT,"0.1245757,52.21671677",0.1245757,52.21671677
558,BK-WIFI,"0.12434606,52.2167511",0.12434606,52.2167511
559,BK-GUEST,"0.12434606,52.2167511",0.12434606,52.2167511
560,BK-CERT,"0.12434606,52.2167511",0.12434606,52.2167511
561,BK-GUEST,"0.12459746,52.21670532",0.12459746,52.21670532
562,BK-CERT,"0.12459746,52.21670532",0.12459746,52.21670532
563,BK-WIFI,"0.12459746,52.21670532",0.12459746,52.21670532
564,BK-GUEST,"0.12459746,52.21670532",0.12459746,52.21670532
565,BK-CERT,"0.12459746,52.21670532",0.12459746,52.21670532
566,BK-WIFI,"0.12476841,52.21667099",0.12476841,52.21667099
567,BK-GUEST,"0.12476841,52.21667099",0.12476841,52.21667099
568,BK-CERT,"0.12476841,52.21667099",0.12476841,52.21667099
569,BK-CERT,"0.12383887,52.21683884",0.12383887,52.21683884
570,BK-WIFI,"0.12375204,52.21693039",0.12375204,52.21693039
571,BK-GUEST,"0.12375204,52.21693039",0.12375204,52.21693039
572,BK-CERT,"0.12375204,52.21693039",0.12375204,52.21693039
573,BK-GUEST,"0.12495481,52.21631622",0.12495481,52.21631622
574,BK-CERT,"0.12496235,52.21628952",0.12496235,52.21628952
575,BK-WIFI,"0.12487562,52.21605301",0.12487562,52.21605301
576,BK-GUEST,"0.12487562,52.21605301",0.12487562,52.21605301
577,BK-CERT,"0.12496235,52.21628952",0.12496235,52.21628952
578,BK-GUEST,"0.12417593,52.21678162",0.12417593,52.21678162
579,BK-CERT,"0.12417593,52.21678162",0.12417593,52.21678162
580,BK-WIFI,"0.12417593,52.21678162",0.12417593,52.21678162
581,BK-GUEST,"0.12417593,52.21678162",0.12417593,52.21678162
582,BK-CERT,"0.12417593,52.21678162",0.12417593,52.21678162
583,BK-GUEST,"0.1246886,52.21647644",0.1246886,52.21647644
584,BK-CERT,"0.1246886,52.21647644",0.1246886,52.21647644
585,BK-WIFI,"0.12459746,52.21670532",0.12459746,52.21670532
586,BK-GUEST,"0.12455409,52.21671295",0.12455409,52.21671295
587,BK-CERT,"0.12456796,52.21671677",0.12456796,52.21671677
588,BK-WIFI,"0.12375204,52.21693039",0.12375204,52.21693039
589,BK-GUEST,"0.12375204,52.21693039",0.12375204,52.21693039
590,BK-CERT,"0.12375204,52.21693039",0.12375204,52.21693039
591,BK-GUEST,"0.12383887,52.21683884",0.12383887,52.21683884
592,BK-CERT,"0.12379159,52.21688843",0.12379159,52.21688843
593,BK-WIFI,"0.12375204,52.21693039",0.12375204,52.21693039
594,BK-GUEST,"0.12375204,52.21693039",0.12375204,52.21693039
595,BK-CERT,"0.12375204,52.21693039",0.12375204,52.21693039
596,BK-GUEST,"0.12421478,52.2167778",0.12421478,52.2167778
597,BK-CERT,"0.12401775,52.21679306",0.12401775,52.21679306
598,BK-WIFI,"0.12417593,52.21678162",0.12417593,52.21678162
599,BK-CERT,"0.12417593,52.21678162",0.12417593,52.21678162
600,BK-WIFI,"0.12383887,52.21683884",0.12383887,52.21683884
601,BK-CERT,"0.12383887,52.21683884",0.12383887,52.21683884
602,BK-GUEST,"0.12480625,52.2158699",0.12480625,52.2158699
603,BK-CERT,"0.12480625,52.2158699",0.12480625,52.2158699
604,BK-WIFI,"0.12482887,52.21615219",0.12482887,52.21615219
605,BK-GUEST,"0.12482887,52.21615219",0.12482887,52.21615219
606,BK-CERT,"0.12482887,52.21615219",0.12482887,52.21615219
607,BK-WIFI,"0.12373896,52.21696091",0.12373896,52.21696091
608,BK-GUEST,"0.12373896,52.21696091",0.12373896,52.21696091
609,BK-CERT,"0.12373896,52.21696091",0.12373896,52.21696091
610,BK-GUEST,"0.12379159,52.21688843",0.12379159,52.21688843
611,BK-CERT,"0.12379159,52.21688843",0.12379159,52.21688843
612,BK-WIFI,"0.12375204,52.21693039",0.12375204,52.21693039
613,BK-GUEST,"0.12375204,52.21693039",0.12375204,52.21693039
614,BK-CERT,"0.12375204,52.21693039",0.12375204,52.21693039
615,BK-CERT,"0.12387477,52.21681595",0.12387477,52.21681595
616,BK-WIFI,"0.12375204,52.21693039",0.12375204,52.21693039
617,BK-GUEST,"0.12417593,52.21678162",0.12417593,52.21678162
618,BK-CERT,"0.12375204,52.21693039",0.12375204,52.21693039
619,BK-GUEST,"0.12495481,52.21631622",0.12495481,52.21631622
620,BK-CERT,"0.12495481,52.21631622",0.12495481,52.21631622
621,BK-WIFI,"0.12493713,52.21640778",0.12493713,52.21640778
622,BK-GUEST,"0.12496235,52.21628952",0.12496235,52.21628952
623,BK-CERT,"0.12496235,52.21628952",0.12496235,52.21628952
624,BK-GUEST,"0.12484477,52.2158699",0.12484477,52.2158699
625,BK-CERT,"0.12484477,52.2158699",0.12484477,52.2158699
626,BK-WIFI,"0.12489444,52.21602249",0.12489444,52.21602249
627,BK-GUEST,"0.12489444,52.21602249",0.12489444,52.21602249
628,BK-CERT,"0.12489444,52.21602249",0.12489444,52.21602249
629,BK-GUEST,"0.1242943,52.21676254",0.1242943,52.21676254
630,BK-CERT,"0.1242943,52.21676254",0.1242943,52.21676254
631,BK-GUEST,"0.12417593,52.21678162",0.12417593,52.21678162
632,BK-CERT,"0.12417593,52.21678162",0.12417593,52.21678162
633,BK-WIFI,"0.12375204,52.21693039",0.12375204,52.21693039
634,BK-GUEST,"0.12375204,52.21693039",0.12375204,52.21693039
635,BK-CERT,"0.12375204,52.21693039",0.12375204,52.21693039
636,BK-GUEST,"0.12422561,52.21677399",0.12422561,52.21677399
637,BK-CERT,"0.12417593,52.21678162",0.12417593,52.21678162
638,BK-WIFI,"0.12417593,52.21678162",0.12417593,52.21678162
639,BK-GUEST,"0.12417593,52.21678162",0.12417593,52.21678162
640,BK-CERT,"0.12417593,52.21678162",0.12417593,52.21678162
641,BK-GUEST,"0.12434606,52.2167511",0.12434606,52.2167511
642,BK-CERT,"0.12417593,52.21678162",0.12417593,52.21678162
643,BK-WIFI,"0.12417593,52.21678162",0.12417593,52.21678162
644,BK-GUEST,"0.12417593,52.21678162",0.12417593,52.21678162
645,BK-CERT,"0.12417593,52.21678162",0.12417593,52.21678162
646,FRITZ!Box 7530 SF,"0.12879419,52.21395493",0.12879419,52.21395493
647,FRITZ!Box 7530 SF,"0.12879518,52.21386719",0.12879518,52.21386719
648,NETGEAR55_2GEXT,"0.12567374,52.21541595",0.12567374,52.21541595
649,VM499644-2G,"0.12653036,52.21475983",0.12653036,52.21475983
650,VM499644-5G,"0.12628847,52.21489334",0.12628847,52.21489334
651,admin,"0.12685496,52.21472549",0.12685496,52.21472549
652,Nelson-09,"0.12659508,52.21472931",0.12659508,52.21472931
653,NETWORK47,"0.12799805,52.21434784",0.12799805,52.21434784
654,admin,"0.12599471,52.21490097",0.12599471,52.21490097
655,PLUSNET-JP8FJX,"0.12798302,52.2142067",0.12798302,52.2142067
656,BT-CXA3G9,"0.13019186,52.21362305",0.13019186,52.21362305
657,BT-CXA3G9,"0.13012777,52.2134552",0.13012777,52.2134552
658,BT-NXA2JN,"0.12599471,52.21490097",0.12599471,52.21490097
659,BT-NXA2JN,"0.12550814,52.21478271",0.12550814,52.21478271
660,BT-2NA5ZR,"0.12254712,52.21664047",0.12254712,52.21664047
661,BT-2NA5ZR,"0.12425052,52.21660233",0.12425052,52.21660233
662,EE-Hub-3qSF,"0.13178419,52.21417618",0.13178419,52.21417618
663,EE-Hub-3qSF,"0.1317842,52.21422958",0.1317842,52.21422958
664,BT-2NA5ZR,"0.12373896,52.21696091",0.12373896,52.21696091
665,BT-2NA5ZR,"0.12284113,52.21657181",0.12284113,52.21657181
666,NETGEAR55_5GEXT,"0.12495818,52.21567154",0.12495818,52.21567154
667,Nelson-08,"0.12675039,52.21467972",0.12675039,52.21467972
668,(no SSID),"0.12917352,52.21431732",0.12917352,52.21431732
669,(no SSID),"0.12273067,52.21665573",0.12273067,52.21665573
670,(no SSID),"0.12425052,52.21660233",0.12425052,52.21660233
671,EE-5pdn5h,"0.12576132,52.21485901",0.12576132,52.21485901
672,5GHz-EE-5pdn5h,"0.12576132,52.21485901",0.12576132,52.21485901
673,BTWholeHome-RSQ,"0.13171102,52.21358871",0.13171102,52.21358871
674,BTWholeHome-RSQ,"0.13175899,52.2139473",0.13175899,52.2139473
675,BTWholeHome-RSQ,"0.13174856,52.2137146",0.13174856,52.2137146
676,BTWholeHome-75H,"0.13022596,52.21384811",0.13022596,52.21384811
677,BTWholeHome-75H,"0.1302266,52.21379089",0.1302266,52.21379089
678,BTWholeHome-75H,"0.13022596,52.21384811",0.13022596,52.21384811
679,Brexit Yeah!!!!,"0.12925839,52.21446228",0.12925839,52.21446228
680,Brexit Yeah!!!!,"0.1295158,52.21442795",0.1295158,52.21442795
681,VM9017650,"0.12879704,52.21401215",0.12879704,52.21401215
682,VM9017650,"0.12879345,52.21405411",0.12879345,52.21405411
683,VM7147587,"0.12941416,52.21443939",0.12941416,52.21443939
684,VM7147587,"0.12962288,52.2143631",0.12962288,52.2143631
685,VM7230790,"0.12966788,52.21446228",0.12966788,52.21446228
686,VM7230790,"0.12963881,52.21445465",0.12963881,52.21445465
687,VM9548823,"0.13120031,52.21469498",0.13120031,52.21469498
688,VM5243812_2_4,"0.12878181,52.21368027",0.12878181,52.21368027
689,VM3433678,"0.13140619,52.2127533",0.13140619,52.2127533
690,VM8380999,"0.12763654,52.21563339",0.12763654,52.21563339
691,VM4522652,"0.13168831,52.21353531",0.13168831,52.21353531
692,VM4522652,"0.13168575,52.21348572",0.13168575,52.21348572
693,VM4456781,"0.12763654,52.21563339",0.12763654,52.21563339
694,VM4456781,"0.12763654,52.21563339",0.12763654,52.21563339
695,VM6785636,"0.13001546,52.21306992",0.13001546,52.21306992
696,VM6785636,"0.13010737,52.21339798",0.13010737,52.21339798
697,VM8606402,"0.12564024,52.21480942",0.12564024,52.21480942
698,VM8606402,"0.12557755,52.21478653",0.12557755,52.21478653
699,VM3587120,"0.12763654,52.21563339",0.12763654,52.21563339
700,VM3587120,"0.12767401,52.21586227",0.12767401,52.21586227
701,VM1372435,"0.13024266,52.21391296",0.13024266,52.21391296
702,VM1372435,"0.1302266,52.21379089",0.1302266,52.21379089
703,VM9487633,"0.12880999,52.21411896",0.12880999,52.21411896
704,VM9005780,"0.12954274,52.21435165",0.12954274,52.21435165
705,VM6916398,"0.12799597,52.21354294",0.12799597,52.21354294
706,VM6916398,"0.12799057,52.21363068",0.12799057,52.21363068
707,VM4578342,"0.12842526,52.21316147",0.12842526,52.21316147
708,VM4578342,"0.12842526,52.21316147",0.12842526,52.21316147
709,VM1570789,"0.12866282,52.21318054",0.12866282,52.21318054
710,VM1570789,"0.12874854,52.21332169",0.12874854,52.21332169
711,VM7510631,"0.12879518,52.21386719",0.12879518,52.21386719
712,VM7510631,"0.12878507,52.21374893",0.12878507,52.21374893
713,VM5656805,"0.13177945,52.2142868",0.13177945,52.2142868
714,VM5656805,"0.13177945,52.2142868",0.13177945,52.2142868
715,VM8874087,"0.12874778,52.21343994",0.12874778,52.21343994
716,VM8874087,"0.12874778,52.21343994",0.12874778,52.21343994
717,Proper WeeFee,"0.12554169,52.21499252",0.12554169,52.21499252
718,Proper WeeFee,"0.12554169,52.21499252",0.12554169,52.21499252
719,VM2991429,"0.12875666,52.21337891",0.12875666,52.21337891
720,VM2991429,"0.12875666,52.21337891",0.12875666,52.21337891
721,TheManorCareHome,"0.12495818,52.21567154",0.12495818,52.21567154
722,PATLAN,"0.12798601,52.21393204",0.12798601,52.21393204
723,PATLAN,"0.12798601,52.21393204",0.12798601,52.21393204
724,VM3691674,"0.13174856,52.2137146",0.13174856,52.2137146
725,VM3691674,"0.13176423,52.21382904",0.13176423,52.21382904
726,VM8412256,"0.13001205,52.21291351",0.13001205,52.21291351
727,VM8412256,"0.13000904,52.21302795",0.13000904,52.21302795
728,VM5140272,"0.13001205,52.21291351",0.13001205,52.21291351
729,VM5140272,"0.13002488,52.21451569",0.13002488,52.21451569
730,VM9359340,"0.1315888,52.21310806",0.1315888,52.21310806
731,VM9359340,"0.13157168,52.21304321",0.13157168,52.21304321
732,VM1178875-2G,"0.12874556,52.21327209",0.12874556,52.21327209
733,VM3864809,"0.12584592,52.21487045",0.12584592,52.21487045
734,VM3864809,"0.12584592,52.21487045",0.12584592,52.21487045
735,VM9820581,"0.12576132,52.21485901",0.12576132,52.21485901
736,VM9820581,"0.12653036,52.21475983",0.12653036,52.21475983
737,VM2466270,"0.13001502,52.21295166",0.13001502,52.21295166
738,Ysanne's Wi-Fi Network,"0.13114564,52.21274185",0.13114564,52.21274185
739,Ysanne's Wi-Fi Network,"0.13114564,52.21274185",0.13114564,52.21274185
740,Guest-BTWholeHome-75H,"0.13024266,52.21391296",0.13024266,52.21391296
741,(no SSID),"0.13171102,52.21358871",0.13171102,52.21358871
742,(no SSID),"0.13175899,52.2139473",0.13175899,52.2139473
743,(no SSID),"0.13174856,52.2137146",0.13174856,52.2137146
744,(no SSID),"0.13024266,52.21391296",0.13024266,52.21391296
745,(no SSID),"0.12874156,52.21440506",0.12874156,52.21440506
746,Guest-BTWholeHome-75H,"0.13022596,52.21384811",0.13022596,52.21384811
747,Guest-BTWholeHome-75H,"0.13023984,52.21396255",0.13023984,52.21396255
748,(no SSID),"0.13022596,52.21384811",0.13022596,52.21384811
749,(no SSID),"0.13023984,52.21396255",0.13023984,52.21396255
750,SKYB0BA2,"0.13047303,52.21459961",0.13047303,52.21459961
751,BTWholeHome-28K,"0.13160473,52.21316147",0.13160473,52.21316147
752,BTWholeHome-28K,"0.13161659,52.21321869",0.13161659,52.21321869
753,BTWholeHome-28K,"0.13163607,52.21327209",0.13163607,52.21327209
754,BTWholeHome-28K,"0.13161659,52.21321869",0.13161659,52.21321869
755,BTWholeHome-28K,"0.13163607,52.21327209",0.13163607,52.21327209
756,BTWholeHome-28K,"0.13160473,52.21316147",0.13160473,52.21316147
757,BT-8FA26Q,"0.13157168,52.21304321",0.13157168,52.21304321
758,BT-8FA26Q,"0.13153519,52.21286774",0.13153519,52.21286774
759,EE-Hub-wdC8,"0.12550814,52.21478271",0.12550814,52.21478271
760,EE-Hub-wdC8,"0.12557755,52.21478653",0.12557755,52.21478653
761,BT-NJA3HN,"0.12690392,52.21598816",0.12690392,52.21598816
762,BT-G7A38C,"0.1276053,52.21544266",0.1276053,52.21544266
763,BT-G7A38C,"0.12771378,52.21508026",0.12771378,52.21508026
764,BT-Q2A5X5,"0.12434606,52.2167511",0.12434606,52.2167511
765,VM4730745,"0.12529957,52.21554565",0.12529957,52.21554565
766,VM4730745,"0.12543096,52.21551895",0.12543096,52.21551895
767,VM4032161,"0.12798302,52.2142067",0.12798302,52.2142067
768,VM4032161,"0.12862933,52.21435547",0.12862933,52.21435547
769,VM0425710,"0.1302302,52.21280289",0.1302302,52.21280289
770,VM0425710,"0.13017265,52.21281052",0.13017265,52.21281052
771,VM3157051,"0.13015731,52.21351242",0.13015731,52.21351242
772,VM3157051,"0.13017257,52.21357346",0.13017257,52.21357346
773,(no SSID),"0.13175756,52.21434021",0.13175756,52.21434021
774,(no SSID),"0.13160473,52.21316147",0.13160473,52.21316147
775,(no SSID),"0.13163607,52.21327209",0.13163607,52.21327209
776,(no SSID),"0.13163607,52.21327209",0.13163607,52.21327209
777,(no SSID),"0.13160473,52.21316147",0.13160473,52.21316147
778,BTWholeHome-Z287,"0.13164072,52.21331406",0.13164072,52.21331406
779,(no SSID),"0.13164072,52.21331406",0.13164072,52.21331406
780,(no SSID),"0.13164072,52.21331406",0.13164072,52.21331406
781,BTWholeHome-Z287,"0.1316658,52.21343231",0.1316658,52.21343231
782,(no SSID),"0.13164842,52.21338272",0.13164842,52.21338272
783,BTWholeHome-Z287,"0.1316658,52.21343231",0.1316658,52.21343231
784,(no SSID),"0.1316658,52.21343231",0.1316658,52.21343231
785,(no SSID),"0.13164072,52.21331406",0.13164072,52.21331406
786,BTWholeHome-M322,"0.12898465,52.21430969",0.12898465,52.21430969
787,(no SSID),"0.12797862,52.2141571",0.12797862,52.2141571
788,(no SSID),"0.1280027,52.21372223",0.1280027,52.21372223
789,BTWholeHome-M322,"0.12798302,52.2142067",0.12798302,52.2142067
790,(no SSID),"0.12799764,52.21427155",0.12799764,52.21427155
791,(no SSID),"0.12799764,52.21427155",0.12799764,52.21427155
792,BTWholeHome-M322,"0.12797762,52.21399307",0.12797762,52.21399307
793,(no SSID),"0.12797862,52.2141571",0.12797862,52.2141571
794,(no SSID),"0.12804972,52.21323776",0.12804972,52.21323776
795,BTWholeHome-M322,"0.12797762,52.21399307",0.12797762,52.21399307
796,(no SSID),"0.12797862,52.2141571",0.12797862,52.2141571
797,(no SSID),"0.12797862,52.2141571",0.12797862,52.2141571
798,BTWholeHome-M322,"0.12799764,52.21427155",0.12799764,52.21427155
