msoa,urban_rural,total_prems,total_prems_density_km2,number_of_aps,number_of_aps_density_km2,source,buffer_size,total_prems_density_km2_decile
E02004599,Rural,7209.0,84.03927376844462,3522.0,41.057889057076146,Predictive Model,300,2
E02004877,Rural,4045.0,485.9351917531603,2168.0,260.4468469025591,Predictive Model,200,5
E02004877,Rural,4045.0,485.9351917531603,2762.0,331.8054387199577,Predictive Model,100,5
E02004877,Rural,14.0,68.66930832850602,8.0,39.2396047591463,Wardriving,300,2
E02004877,Rural,11.0,87.67599188371359,8.0,63.76435773360989,Wardriving,200,3
E02004877,Rural,4045.0,485.9351917531603,2168.0,260.4468469025591,Predictive Model,300,5
E02004897,Suburban,4536.0,928.849924278191,2692.0,551.2486764014308,Predictive Model,100,6
E02004897,Suburban,4536.0,928.849924278191,3182.0,651.587402789507,Predictive Model,200,6
E02004897,Suburban,3.5,17.16732708212674,1.5,7.357425892340031,Wardriving,300,1
E02004897,Suburban,2.5,19.92636179175331,1.0,7.970544716701323,Wardriving,200,1
E02004897,Suburban,4536.0,928.849924278191,2692.0,551.2486764014308,Predictive Model,300,6
E02004899,Rural,4387.0,126.71129990614902,4044.0,116.80430745850619,Predictive Model,200,3
E02004899,Rural,4387.0,126.71129990614902,2943.0,85.00372820236986,Predictive Model,100,3
E02004899,Rural,4387.0,126.71129990614902,2943.0,85.00372820236986,Predictive Model,300,3
E02004899,Rural,6.5,31.882178866806377,2.5,12.262376487233222,Wardriving,300,2
E02004899,Rural,2.375,18.930043702166575,2.5,19.92636179175429,Wardriving,200,1
E02004909,Suburban,3414.0,2785.138123396918,2024.0,1651.1773760267613,Predictive Model,100,9
E02004909,Suburban,3414.0,2785.138123396918,2111.0,1722.1518976247494,Predictive Model,200,9
E02004909,Suburban,249.39743589743588,1372.1327997699495,48.97435897435897,269.4467329009,Wardriving,300,8
E02004909,Suburban,3414.0,2785.138123396918,2024.0,1651.1773760267613,Predictive Model,300,9
E02004909,Suburban,147.0909090909091,1413.2976823696956,40.97727272727273,393.7230718962548,Wardriving,200,8
E02004909,Suburban,3.5,111.58762603381703,12.4,395.33901794838033,Wardriving,100,2
E02004910,Suburban,376.38235294117646,1846.1368459662572,50.68382352941177,248.60165037206787,Wardriving,300,9
E02004910,Suburban,7679.0,1063.1805350373436,4876.0,675.0967950048297,Predictive Model,100,6
E02004910,Suburban,7679.0,1063.1805350373436,5955.0,824.4875747033964,Predictive Model,200,6
E02004910,Suburban,242.13235294117646,1929.9267464778825,43.294117647058826,345.0777006760332,Wardriving,200,9
E02004910,Suburban,7679.0,1063.1805350373436,4517.0,625.3921704341296,Predictive Model,300,6
E02004913,Rural,13038.0,73.34447786110337,10081.0,56.71005379028862,Predictive Model,200,1
E02004913,Rural,10.564593301435407,52.88944473171426,10.55023923444976,52.81758407311139,Wardriving,300,2
E02004913,Rural,13038.0,73.34447786110337,6658.0,37.454174996105706,Predictive Model,100,1
E02004913,Rural,6.280373831775701,51.87608764768647,8.850467289719626,73.10514137255817,Wardriving,200,2
E02004913,Rural,1.8,57.38792196024666,2.2,70.14079350696812,Wardriving,100,1
E02004913,Rural,13038.0,73.34447786110337,7513.0,42.263925615161035,Predictive Model,300,1
E02004917,Suburban,4666.0,839.621961531377,2905.0,522.7393481030111,Predictive Model,200,6
E02004917,Suburban,4666.0,839.621961531377,2905.0,522.7393481030111,Predictive Model,100,6
E02004917,Suburban,4666.0,839.621961531377,2905.0,522.7393481030111,Predictive Model,300,6
E02004917,Suburban,0.1111111111111111,0.8856160796335137,2.7777777777777777,22.140401990837844,Wardriving,200,1
E02004917,Suburban,0.75,3.678712946169987,3.2222222222222223,15.80484080576735,Wardriving,300,1
E02004923,Rural,8689.0,218.62778072350883,5710.0,143.67184117058758,Predictive Model,300,4
E02004923,Rural,31.205128205128204,248.72186974938012,10.794871794871796,86.04100835208631,Wardriving,200,5
E02004923,Rural,8689.0,218.62778072350883,4688.0,117.95684613094825,Predictive Model,100,4
E02004923,Rural,8689.0,218.62778072350883,4688.0,117.95684613094825,Predictive Model,200,4
E02004923,Rural,51.05128205128205,250.40401626750574,12.35897435897436,60.62015863432334,Wardriving,300,5
E02004938,Rural,4026.0,359.61426648159267,2830.0,252.78399755164116,Predictive Model,200,4
E02004938,Rural,62.08139534883721,304.50617704808457,16.91860465116279,82.9849199484853,Wardriving,300,5
E02004938,Rural,4026.0,359.61426648159267,2830.0,252.78399755164116,Predictive Model,100,4
E02004938,Rural,36.2093023255814,288.6078633466102,14.372093023255815,114.55341011445412,Wardriving,200,5
E02004938,Rural,4026.0,359.61426648159267,4579.0,409.00986741659534,Predictive Model,300,4
E02004939,Suburban,4802.0,2030.5096128042596,3063.0,1295.1792886337873,Predictive Model,200,8
E02004939,Suburban,4802.0,2030.5096128042596,2675.0,1131.114788473843,Predictive Model,100,8
E02004939,Suburban,46.205128205128204,368.28004049990676,20.205128205128204,161.045877865664,Wardriving,200,5
E02004939,Suburban,4802.0,2030.5096128042596,2675.0,1131.114788473843,Predictive Model,300,8
E02004939,Suburban,63.53846153846154,311.6530147216845,24.756410256410255,121.42896921460304,Wardriving,300,5
E02004940,Suburban,4822.0,1578.9542283836906,3290.0,1077.3039011576818,Predictive Model,100,7
E02004940,Suburban,12.909090909090908,102.89248634287561,3.727272727272727,29.70839394406972,Wardriving,200,3
E02004940,Suburban,4822.0,1578.9542283836906,2797.0,915.872039981166,Predictive Model,200,7
E02004940,Suburban,4822.0,1578.9542283836906,2797.0,915.872039981166,Predictive Model,300,7
E02004940,Suburban,29.818181818181817,146.25670864772667,4.0,19.619802379573088,Wardriving,300,4
E02004941,Suburban,192.04166666666666,941.9548871609716,22.541666666666668,110.56576132655363,Wardriving,300,7
E02004941,Suburban,6267.0,1220.3490813774815,4593.0,894.3774263230848,Predictive Model,100,6
E02004941,Suburban,6267.0,1220.3490813774815,4593.0,894.3774263230848,Predictive Model,300,6
E02004941,Suburban,6267.0,1220.3490813774815,3669.0,714.4504195905505,Predictive Model,200,6
E02004941,Suburban,108.08333333333333,861.4830414634895,21.833333333333332,174.0235596479832,Wardriving,200,7
E02004942,Rural,4835.0,516.513496139079,3104.0,331.59418655960735,Predictive Model,200,5
E02004942,Rural,73.21052631578948,359.09401460508,11.43421052631579,56.08423772318737,Wardriving,300,5
E02004942,Rural,40.44736842105263,322.3875586728966,9.68421052631579,77.18843304595052,Wardriving,200,5
E02004942,Rural,4835.0,516.513496139079,3104.0,331.59418655960735,Predictive Model,100,5
E02004942,Rural,4835.0,516.513496139079,4037.0,431.2647329707264,Predictive Model,300,5
E02004943,Rural,5977.0,429.3133623184899,3428.0,246.2248964409877,Predictive Model,100,5
E02004943,Rural,5977.0,429.3133623184899,3428.0,246.2248964409877,Predictive Model,300,5
E02004943,Rural,71.3125,568.3994701097895,22.5125,179.4368879347469,Wardriving,200,6
E02004943,Rural,5977.0,429.3133623184899,4227.0,303.61512171996935,Predictive Model,200,5
E02004943,Rural,111.61875,547.4844542137513,25.66875,125.90395058266847,Wardriving,300,6
E02004945,Suburban,7227.0,1459.0534386620548,5800.0,1170.9575126940524,Predictive Model,100,7
E02004945,Suburban,7227.0,1459.0534386620548,5800.0,1170.9575126940524,Predictive Model,300,7
E02004945,Suburban,7.166666666666667,35.15214593006852,5.5,26.977228271913052,Wardriving,300,2
E02004945,Suburban,7227.0,1459.0534386620548,5800.0,1170.9575126940524,Predictive Model,200,7
E02004945,Suburban,4.5,35.86745122515709,5.166666666666667,41.18114770295814,Wardriving,200,2
E02004948,Suburban,4524.0,1418.2888529671873,4371.0,1370.3228506453527,Predictive Model,300,7
E02004948,Suburban,4524.0,1418.2888529671873,3286.0,1030.1717884284212,Predictive Model,200,7
E02004948,Suburban,4524.0,1418.2888529671873,2926.0,917.3106064946928,Predictive Model,100,7
E02004948,Suburban,78.8103448275862,628.1613775869432,11.96551724137931,95.37169023087695,Wardriving,200,6
E02004948,Suburban,135.93103448275863,666.7350084506668,14.025862068965518,68.79616049906359,Wardriving,300,6
E02004954,Suburban,5061.0,1547.5927630428032,3981.0,1217.3417881196206,Predictive Model,300,7
E02004954,Suburban,5061.0,1547.5927630428032,3421.0,1046.1005418631553,Predictive Model,100,7
E02004954,Suburban,5061.0,1547.5927630428032,3981.0,1217.3417881196206,Predictive Model,200,7
E02004954,Suburban,28.0,223.17525206764316,6.555555555555555,52.25134869837677,Wardriving,200,4
E02004954,Suburban,42.138888888888886,206.68916812369795,7.833333333333333,38.4221129933308,Wardriving,300,4
E02004956,Suburban,6383.0,642.0273094685799,3937.0,395.99898439257385,Predictive Model,200,5
E02004956,Suburban,31.512820512820515,154.56882772112493,9.346153846153847,45.84242286765666,Wardriving,300,4
E02004956,Suburban,6383.0,642.0273094685799,4688.0,471.5375257384776,Predictive Model,100,5
E02004956,Suburban,6383.0,642.0273094685799,3937.0,395.99898439257385,Predictive Model,300,5
E02004956,Suburban,15.102564102564102,120.37566251633784,7.666666666666667,61.1075094947114,Wardriving,200,4
E02004958,Rural,6147.0,238.89366656807482,3137.0,121.91466276623568,Predictive Model,200,4
E02004958,Rural,4.838235294117647,38.56337076168875,6.279411764705882,50.05033226517052,Wardriving,200,2
E02004958,Rural,6147.0,238.89366656807482,3816.0,148.30294967037148,Predictive Model,300,4
E02004958,Rural,6147.0,238.89366656807482,2910.0,113.09265816058202,Predictive Model,100,4
E02004958,Rural,10.786764705882353,52.90854796109189,7.5588235294117645,37.07565596728184,Wardriving,300,2
E02004959,Suburban,3864.0,593.8065034595616,2257.0,346.8481569120679,Predictive Model,300,5
E02004959,Suburban,3864.0,593.8065034595616,2412.0,370.66803476823566,Predictive Model,200,5
E02004959,Suburban,96.8970588235294,475.27528631988315,13.088235294117647,64.19714749198604,Wardriving,300,5
E02004959,Suburban,3864.0,593.8065034595616,2257.0,346.8481569120679,Predictive Model,100,5
E02004959,Suburban,52.0,414.4683252684874,10.5,83.69071952536764,Wardriving,200,5
E02004960,Suburban,3607.0,773.9723544614411,2175.0,466.7008236633308,Predictive Model,100,5
E02004960,Suburban,3607.0,773.9723544614411,2175.0,466.7008236633308,Predictive Model,300,5
E02004960,Suburban,3607.0,773.9723544614411,2453.0,526.3526990557014,Predictive Model,200,5
E02004960,Suburban,1.25,6.131188243616715,2.8333333333333335,13.897360018864555,Wardriving,300,1
E02004960,Suburban,0.6666666666666666,5.3136964778011775,2.3333333333333335,18.597937672304123,Wardriving,200,1
E02004962,Suburban,5961.0,2492.7495447542574,3865.0,1616.2518017908412,Predictive Model,300,8
E02004962,Suburban,5961.0,2492.7495447542574,3865.0,1616.2518017908412,Predictive Model,100,8
E02004962,Suburban,5961.0,2492.7495447542574,3322.0,1389.1820143723608,Predictive Model,200,8
E02004962,Suburban,154.57142857142858,1232.0184833530272,18.761904761904763,149.54260087525958,Wardriving,200,7
E02004962,Suburban,285.9761904761905,1402.6990856015198,22.666666666666668,111.17888015091557,Wardriving,300,8
E02004964,Rural,4043.0,370.25348880455147,2281.0,208.89146870224633,Predictive Model,100,4
E02004964,Rural,2.392857142857143,19.072374857821313,8.767857142857142,69.88459742679302,Wardriving,200,1
E02004964,Rural,4043.0,370.25348880455147,2891.0,264.7545971145086,Predictive Model,300,4
E02004964,Rural,4.232142857142857,20.75845162481617,10.669642857142858,52.33407107944162,Wardriving,300,1
E02004964,Rural,4043.0,370.25348880455147,2281.0,208.89146870224633,Predictive Model,200,4
E02004980,Rural,4427.0,496.9320747464582,2317.0,260.08394334482574,Predictive Model,200,5
E02004980,Rural,4427.0,496.9320747464582,2744.0,308.01482112136466,Predictive Model,300,5
E02004980,Rural,4427.0,496.9320747464582,2423.0,271.9824750645286,Predictive Model,100,5
E02004980,Rural,73.66666666666667,587.1634607970159,11.037037037037036,87.97119724359514,Wardriving,200,6
E02004980,Rural,125.12962962962963,613.7546512906354,13.018518518518519,63.855190152037395,Wardriving,300,6
E02004981,Rural,5728.0,224.76360563908096,3263.0,128.03834587994436,Predictive Model,200,4
E02004981,Rural,5728.0,224.76360563908096,3941.0,154.6426972457434,Predictive Model,300,4
E02004981,Rural,5728.0,224.76360563908096,3941.0,154.6426972457434,Predictive Model,100,4
E02004981,Rural,74.44186046511628,365.13364777333635,6.011627906976744,29.486737878602764,Wardriving,300,5
E02004981,Rural,39.16279069767442,312.1487744866385,4.906976744186046,39.111277563349596,Wardriving,200,5
E02004982,Suburban,19.105263157894736,93.71037189190902,9.31578947368421,45.6934871208482,Wardriving,300,3
E02004982,Suburban,4438.0,1435.6189200445287,2310.0,747.2464410326412,Predictive Model,200,7
E02004982,Suburban,4438.0,1435.6189200445287,2646.0,855.9368324555708,Predictive Model,100,7
E02004982,Suburban,6.315789473684211,50.340282421273294,7.684210526315789,61.24734361254917,Wardriving,200,2
E02004982,Suburban,4438.0,1435.6189200445287,2646.0,855.9368324555708,Predictive Model,300,7
E02004985,Suburban,71.59375,570.6411858113596,15.5,123.54344310887575,Wardriving,200,6
E02004985,Suburban,4895.0,1363.4599900834367,3255.0,906.6521486663098,Predictive Model,100,7
E02004985,Suburban,121.015625,593.5756618351344,17.578125,86.21983467585878,Wardriving,300,6
E02004985,Suburban,4895.0,1363.4599900834367,3549.0,988.5433104813313,Predictive Model,200,7
E02004985,Suburban,4895.0,1363.4599900834367,4427.0,1233.1026304595248,Predictive Model,300,7
E02004989,Suburban,5730.0,1138.9754395507277,5130.0,1019.7109956187144,Predictive Model,100,6
E02004989,Suburban,5730.0,1138.9754395507277,5130.0,1019.7109956187144,Predictive Model,300,6
E02004989,Suburban,61.479166666666664,522.6906101997006,6.520833333333333,55.439566585058046,Wardriving,200,6
E02004989,Suburban,5730.0,1138.9754395507277,5130.0,1019.7109956187144,Predictive Model,200,6
E02004989,Suburban,124.20652173913044,632.4959338732649,7.630434782608695,38.85640549392071,Wardriving,300,6
E02004989,Suburban,4.0,127.52871546723485,1.75,55.793813016915244,Wardriving,100,2
E02004991,Suburban,4560.0,3229.2776463198666,3734.0,2644.32516038561,Predictive Model,100,10
E02004991,Suburban,4560.0,3229.2776463198666,3734.0,2644.32516038561,Predictive Model,300,10
E02004991,Suburban,4560.0,3229.2776463198666,2996.0,2121.6920676259474,Predictive Model,200,10
E02004991,Suburban,227.28571428571428,1268.1136644272565,1.0,5.579381301691261,Wardriving,300,8
E02004991,Suburban,100.0,980.990118978666,1.0,9.809901189786661,Wardriving,200,7
E02004991,Suburban,2.0,63.76435773362528,1.0,31.88217886681264,Wardriving,100,1
E02004992,Suburban,4458.0,2561.2818923794384,2618.0,1504.1354854754081,Predictive Model,300,8
E02004992,Suburban,34.11538461538461,178.98413072694424,7.346153846153846,38.54111495924054,Wardriving,300,4
E02004992,Suburban,2.5,79.70544716701585,2.5,79.70544716701585,Wardriving,100,2
E02004992,Suburban,4458.0,2561.2818923794384,2618.0,1504.1354854754081,Predictive Model,200,8
E02004992,Suburban,4458.0,2561.2818923794384,2725.0,1565.6108471812404,Predictive Model,100,8
E02004992,Suburban,16.571428571428573,147.93330994197945,5.928571428571429,52.92441691889782,Wardriving,200,4
E02004993,Rural,4123.0,364.3504586183622,4074.0,360.0203173444598,Predictive Model,300,4
E02004993,Rural,4123.0,364.3504586183622,2689.0,237.62754868415618,Predictive Model,200,4
E02004993,Rural,4123.0,364.3504586183622,3036.0,268.2920185217918,Predictive Model,100,4
E02004993,Rural,35.375,220.0647955928377,1.0,6.220912949620853,Wardriving,300,4
E02004993,Rural,4.5,143.46980490064672,1.0,31.882178866810385,Wardriving,100,2
E02004993,Rural,24.8,282.3850128202868,1.0,11.38649245243092,Wardriving,200,5
E02005477,Rural,7833.0,76.6377919292388,7354.0,71.9512730559967,Predictive Model,200,1
E02005477,Rural,9.227272727272727,45.25931685287791,3.4545454545454546,16.944374782358235,Wardriving,300,2
E02005477,Rural,7833.0,76.6377919292388,7354.0,71.9512730559967,Predictive Model,100,1
E02005477,Rural,5.636363636363637,44.92488840322635,3.4545454545454546,27.534609021332273,Wardriving,200,2
E02005477,Rural,7833.0,76.6377919292388,7354.0,71.9512730559967,Predictive Model,300,1
E02005480,Suburban,4169.0,1857.0715126254147,3826.0,1704.2829473026713,Predictive Model,300,7
E02005480,Suburban,206.5,1012.8722978454173,1.0,4.904950594893062,Wardriving,300,7
E02005480,Suburban,153.0,1219.493341655353,1.0,7.970544716701654,Wardriving,200,7
E02005480,Suburban,4169.0,1857.0715126254147,3079.0,1371.533506206201,Predictive Model,100,7
E02005480,Suburban,4169.0,1857.0715126254147,3079.0,1371.533506206201,Predictive Model,200,7
E02005481,Suburban,8073.0,1184.7934180829523,5429.0,796.7599983614948,Predictive Model,200,6
E02005481,Suburban,147.57142857142858,723.8305663606775,4.928571428571429,24.174399360545372,Wardriving,300,6
E02005481,Suburban,8073.0,1184.7934180829523,6759.0,991.9507881608664,Predictive Model,300,6
E02005481,Suburban,109.42857142857143,872.2053218562106,4.142857142857143,33.02082811204974,Wardriving,200,7
E02005481,Suburban,8073.0,1184.7934180829523,4986.0,731.7453217591477,Predictive Model,100,6
E02005484,Rural,7625.0,51.82584651650457,4519.0,30.71488529942087,Predictive Model,200,1
E02005484,Rural,24.5,195.27834555919048,2.7333333333333334,21.786155558984515,Wardriving,200,4
E02005484,Rural,7625.0,51.82584651650457,4519.0,30.71488529942087,Predictive Model,100,1
E02005484,Rural,34.35,168.4850529345838,2.9,14.22435672519048,Wardriving,300,4
E02005484,Rural,7625.0,51.82584651650457,3833.0,26.05225832101797,Predictive Model,300,1
E02005496,Rural,7653.0,38.80314064355453,4989.0,25.29581453948694,Predictive Model,200,1
E02005496,Rural,6.0,47.823268300211346,4.0,31.88217886680756,Wardriving,200,2
E02005496,Rural,8.0,39.23960475914714,4.0,19.61980237957357,Wardriving,300,2
E02005496,Rural,7653.0,38.80314064355453,7869.0,39.89832924658704,Predictive Model,100,1
E02005496,Rural,7653.0,38.80314064355453,4989.0,25.29581453948694,Predictive Model,300,1
E02005500,Rural,5980.0,75.79702638112872,5108.0,64.74434962454941,Predictive Model,200,1
E02005500,Rural,1.0,7.970544716701922,1.5,11.955817075052883,Wardriving,200,1
E02005500,Rural,5980.0,75.79702638112872,3699.0,46.88515059929684,Predictive Model,300,1
E02005500,Rural,3.5,17.16732708212694,1.5,7.357425892340116,Wardriving,300,1
E02005500,Rural,5980.0,75.79702638112872,5108.0,64.74434962454941,Predictive Model,100,1
E02005757,Rural,9299.0,97.50743004386015,4873.0,51.09729074134106,Predictive Model,200,2
E02005757,Rural,9299.0,97.50743004386015,4873.0,51.09729074134106,Predictive Model,100,2
E02005757,Rural,9299.0,97.50743004386015,4217.0,44.21860764544126,Predictive Model,300,2
E02005757,Rural,128.75555555555556,1026.2519130793355,31.533333333333335,251.33784339999602,Wardriving,200,7
E02005757,Rural,167.75555555555556,822.8327120188786,36.01111111111111,176.63272086721324,Wardriving,300,7
E02005758,Rural,10295.0,76.36275564089189,11463.0,85.02634948145156,Predictive Model,100,1
E02005758,Rural,10295.0,76.36275564089189,7033.0,52.166999555356256,Predictive Model,300,1
E02005758,Rural,47.625,379.59719213292306,7.375,58.78276728567576,Wardriving,200,5
E02005758,Rural,10295.0,76.36275564089189,11463.0,85.02634948145156,Predictive Model,200,1
E02005758,Rural,76.72916666666667,376.3527716873321,8.104166666666666,39.75053711278093,Wardriving,300,5
E02005763,Rural,7.615384615384615,60.69876361180506,1.7692307692307692,14.10173296031835,Wardriving,200,3
E02005763,Rural,19.153846153846153,93.9486690868018,1.7692307692307692,8.677989514041935,Wardriving,300,3
E02005763,Rural,8488.0,62.938127452950475,9307.0,69.01097457641495,Predictive Model,300,1
E02005763,Rural,8488.0,62.938127452950475,9307.0,69.01097457641495,Predictive Model,200,1
E02005763,Rural,8488.0,62.938127452950475,9307.0,69.01097457641495,Predictive Model,100,1
E02005765,Rural,6253.0,91.82032454436802,3125.0,45.88813596691989,Predictive Model,300,2
E02005765,Rural,6253.0,91.82032454436802,5466.0,80.26385638245891,Predictive Model,200,2
E02005765,Rural,50.888888888888886,249.60748582900862,1.7222222222222223,8.447414913427147,Wardriving,300,5
E02005765,Rural,29.11111111111111,232.03141286397434,1.5555555555555556,12.39862511486886,Wardriving,200,5
E02005765,Rural,6253.0,91.82032454436802,3125.0,45.88813596691989,Predictive Model,100,2
E02005772,Rural,5272.0,188.4808922667867,2691.0,96.20676803678357,Predictive Model,200,3
E02005772,Rural,5272.0,188.4808922667867,4275.0,152.83683885442207,Predictive Model,300,3
E02005772,Rural,5272.0,188.4808922667867,3086.0,110.32853443385882,Predictive Model,100,3
E02005772,Rural,12.368421052631579,98.58305307499552,5.631578947368421,44.88675182563625,Wardriving,200,3
E02005772,Rural,24.18421052631579,118.62235780807663,6.526315789473684,32.01125651404026,Wardriving,300,3
E02005776,Rural,9317.0,54.99850254161613,4639.0,27.38414224434445,Predictive Model,300,1
E02005776,Rural,3.0,14.714851784679585,1.8333333333333333,8.992409423970857,Wardriving,300,1
E02005776,Rural,9317.0,54.99850254161613,5745.0,33.91289010428085,Predictive Model,200,1
E02005776,Rural,9317.0,54.99850254161613,4639.0,27.38414224434445,Predictive Model,100,1
E02005776,Rural,0.6666666666666666,5.313696477800926,1.6666666666666667,13.284241194502316,Wardriving,200,1
E02005781,Rural,5361.0,90.47985600351704,3916.0,66.09198211336928,Predictive Model,300,2
E02005781,Rural,11.642857142857142,92.79991348730988,2.142857142857143,17.079738678645988,Wardriving,200,3
E02005781,Rural,14.285714285714286,70.07072278418879,2.4642857142857144,12.087199680272565,Wardriving,300,2
E02005781,Rural,5361.0,90.47985600351704,3916.0,66.09198211336928,Predictive Model,100,2
E02005781,Rural,5361.0,90.47985600351704,3916.0,66.09198211336928,Predictive Model,200,2
E02005788,Rural,10914.0,37.03711780062627,4083.0,13.855832140366232,Predictive Model,100,1
E02005788,Rural,155.91954022988506,1242.7636676098716,30.160919540229884,240.39895789224494,Wardriving,200,8
E02005788,Rural,210.33908045977012,1031.7027978304536,32.97701149425287,161.75061214653797,Wardriving,300,7
E02005788,Rural,10914.0,37.03711780062627,7853.0,26.649485622898855,Predictive Model,300,1
E02005788,Rural,10914.0,37.03711780062627,7853.0,26.649485622898855,Predictive Model,200,1
E02005790,Rural,11796.0,33.6449888524142,9529.0,27.17896734271405,Predictive Model,100,1
E02005790,Rural,11796.0,33.6449888524142,4614.0,13.160221987541465,Predictive Model,300,1
E02005790,Rural,11796.0,33.6449888524142,5843.0,16.665621385610052,Predictive Model,200,1
E02005790,Rural,326.8429752066116,2605.1165492241194,111.0909090909091,885.4550585281332,Wardriving,200,10
E02005790,Rural,475.42148760330576,2331.9189084448744,130.08677685950414,638.0692135447719,Wardriving,300,10
E02005835,Rural,8938.0,259.4772839181776,6365.0,184.7810373841128,Predictive Model,100,4
E02005835,Rural,8938.0,259.4772839181776,4862.0,141.14774607408586,Predictive Model,300,4
E02005835,Rural,8938.0,259.4772839181776,4862.0,141.14774607408586,Predictive Model,200,4
E02005835,Rural,18.428571428571427,146.885752636366,1.1428571428571428,9.109193961945179,Wardriving,200,4
E02005835,Rural,38.07142857142857,186.73847621986886,1.2857142857142858,6.3063650505771855,Wardriving,300,4
E02005837,Rural,18.5,90.74158600552452,1.0,4.904950594893217,Wardriving,300,3
E02005837,Rural,7550.0,56.551469720505764,3665.0,27.451806162338226,Predictive Model,200,1
E02005837,Rural,7550.0,56.551469720505764,4385.0,32.84479400323414,Predictive Model,300,1
E02005837,Rural,7550.0,56.551469720505764,6544.0,49.01626726503175,Predictive Model,100,1
E02005837,Rural,16.0,127.52871546722774,1.0,7.970544716701734,Wardriving,200,4
E02005838,Rural,6495.0,184.22127440301688,3349.0,94.98953779456559,Predictive Model,300,3
E02005838,Rural,6495.0,184.22127440301688,3684.0,104.49132792928626,Predictive Model,200,3
E02005838,Rural,0.0,0.0,2.0,15.941089433403375,Wardriving,200,1
E02005838,Rural,6495.0,184.22127440301688,4691.0,133.05342543873013,Predictive Model,100,3
E02005838,Rural,0.0,0.0,2.0,9.80990118978665,Wardriving,300,1
E02005848,Rural,85.11111111111111,417.4657950764784,2.0,9.809901189786698,Wardriving,300,5
E02005848,Rural,7039.0,66.31102913312546,4909.0,46.245324906167475,Predictive Model,200,1
E02005848,Rural,7039.0,66.31102913312546,3974.0,37.43714018682207,Predictive Model,300,1
E02005848,Rural,7039.0,66.31102913312546,7710.0,72.63219699053803,Predictive Model,100,1
E02005848,Rural,52.333333333333336,417.1251735073968,2.0,15.9410894334037,Wardriving,200,5
E02005849,Rural,11177.0,70.61503082930744,6784.0,42.86055016068907,Predictive Model,300,1
E02005849,Rural,11177.0,70.61503082930744,6784.0,42.86055016068907,Predictive Model,100,1
E02005849,Rural,11177.0,70.61503082930744,5475.0,34.590435160638656,Predictive Model,200,1
E02005849,Rural,66.5,530.041223660632,1.4,11.158762603381726,Wardriving,200,6
E02005849,Rural,119.7,587.1225862087094,1.75,8.583663541063002,Wardriving,300,6
E02005895,Rural,9283.0,58.65806424884224,5940.0,37.53408398557825,Predictive Model,100,1
E02005895,Rural,9283.0,58.65806424884224,4849.0,30.640197516173224,Predictive Model,200,1
E02005895,Rural,20.473684210526315,163.18641551563402,2.473684210526316,19.716610614999485,Wardriving,200,4
E02005895,Rural,9283.0,58.65806424884224,4849.0,30.640197516173224,Predictive Model,300,1
E02005895,Rural,34.39473684210526,168.70448493488522,2.9210526315789473,14.32761884297801,Wardriving,300,4
E02005896,Rural,8032.0,78.4218392593607,4327.0,42.247422618931,Predictive Model,100,2
E02005896,Rural,8032.0,78.4218392593607,5220.0,50.96638457841918,Predictive Model,300,2
E02005896,Rural,44.0,350.70396753488257,2.875,22.915316060517895,Wardriving,200,5
E02005896,Rural,75.5625,370.63032932662935,3.0625,15.021411196860909,Wardriving,300,5
E02005896,Rural,8032.0,78.4218392593607,5220.0,50.96638457841918,Predictive Model,200,2
E02005899,Suburban,9708.0,1307.0896526291147,8994.0,1210.9563592651687,Predictive Model,100,7
E02005899,Suburban,9708.0,1307.0896526291147,8994.0,1210.9563592651687,Predictive Model,300,7
E02005899,Suburban,7.75,61.77172155443946,3.25,25.904270329281065,Wardriving,200,3
E02005899,Suburban,26.125,128.14183429158854,3.375,16.554208257765026,Wardriving,300,4
E02005899,Suburban,9708.0,1307.0896526291147,8994.0,1210.9563592651687,Predictive Model,200,7
E02005901,Suburban,80.0,392.3960475914405,2.0,9.809901189786011,Wardriving,300,5
E02005901,Suburban,25.0,199.26361791752237,2.0,15.941089433401789,Wardriving,200,4
E02005901,Suburban,6861.0,1859.6844159713085,3800.0,1029.9957412463157,Predictive Model,100,8
E02005901,Suburban,6861.0,1859.6844159713085,3546.0,961.1486574893252,Predictive Model,300,8
E02005901,Suburban,6861.0,1859.6844159713085,3800.0,1029.9957412463157,Predictive Model,200,8
E02005903,Suburban,7769.0,1148.354120181777,4839.0,715.2639448525703,Predictive Model,300,6
E02005903,Suburban,7769.0,1148.354120181777,4137.0,611.4996775893952,Predictive Model,100,6
E02005903,Suburban,7769.0,1148.354120181777,4137.0,611.4996775893952,Predictive Model,200,6
E02005903,Suburban,13.333333333333334,106.27392955602241,1.0,7.97054471670168,Wardriving,200,3
E02005903,Suburban,18.166666666666668,89.10660247389454,1.0,4.904950594893277,Wardriving,300,3
E02005904,Rural,7975.0,83.6077548411165,3877.0,40.645425143449366,Predictive Model,100,2
E02005904,Rural,7975.0,83.6077548411165,4413.0,46.26470496725356,Predictive Model,200,2
E02005904,Rural,14.333333333333334,70.30429186014004,1.6666666666666667,8.174917658155819,Wardriving,300,3
E02005904,Rural,7975.0,83.6077548411165,6026.0,63.17496309373894,Predictive Model,300,2
E02005904,Rural,5.333333333333333,42.50957182241221,1.6666666666666667,13.284241194503819,Wardriving,200,2
E02006062,Rural,10970.0,174.22879019349784,7914.0,125.69249276128913,Predictive Model,300,3
